year,source_period,geography,state,geoid,state_fips,county_fips,source_family,dataset,table_id,table_title,variable_id,source_label,estimate,margin_of_error,estimate_annotation,moe_annotation,unit,universe,source_url,verification_status,notes
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_035E,Estimate!!Foreign born; Born in Northern and Western Europe!!Foreign-born population!!Average family size,2.89,0.17,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_036E,Estimate!!Foreign born; Born in Northern and Western Europe!!MARITAL STATUS!!Population 15  years and over,9586,908,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_037E,Estimate!!Foreign born; Born in Northern and Western Europe!!MARITAL STATUS!!Population 15  years and over!!Never married,13.6,2.6,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_038E,"Estimate!!Foreign born; Born in Northern and Western Europe!!MARITAL STATUS!!Population 15  years and over!!Now married, except separated",60.3,5.1,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_039E,Estimate!!Foreign born; Born in Northern and Western Europe!!MARITAL STATUS!!Population 15  years and over!!Divorced or separated,10.9,3.3,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_040E,Estimate!!Foreign born; Born in Northern and Western Europe!!MARITAL STATUS!!Population 15  years and over!!Widowed,15.2,3.4,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_041E,Estimate!!Foreign born; Born in Northern and Western Europe!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,573,206,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_042E,"Estimate!!Foreign born; Born in Northern and Western Europe!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",8.0,9.6,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_043E,Estimate!!Foreign born; Born in Northern and Western Europe!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades K-8),48.2,14.8,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_044E,Estimate!!Foreign born; Born in Northern and Western Europe!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),10.8,7.3,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_045E,Estimate!!Foreign born; Born in Northern and Western Europe!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,33.0,14.1,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_046E,Estimate!!Foreign born; Born in Northern and Western Europe!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,9359,915,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_047E,Estimate!!Foreign born; Born in Northern and Western Europe!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,9.2,2.9,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_048E,Estimate!!Foreign born; Born in Northern and Western Europe!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),25.5,3.3,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_049E,Estimate!!Foreign born; Born in Northern and Western Europe!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,21.5,3.9,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_050E,Estimate!!Foreign born; Born in Northern and Western Europe!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,25.1,3.9,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_051E,Estimate!!Foreign born; Born in Northern and Western Europe!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,18.7,3.6,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_052E,Estimate!!Foreign born; Born in Northern and Western Europe!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over,9926,919,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_053E,Estimate!!Foreign born; Born in Northern and Western Europe!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!English only,69.4,4.2,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_054E,Estimate!!Foreign born; Born in Northern and Western Europe!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English,30.6,4.2,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_055E,"Estimate!!Foreign born; Born in Northern and Western Europe!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""",3.1,1.0,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_056E,Estimate!!Foreign born; Born in Northern and Western Europe!!EMPLOYMENT STATUS!!Population 16 years and over,9565,912,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_057E,Estimate!!Foreign born; Born in Northern and Western Europe!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,50.4,4.8,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0503,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  EUROPE,S0503_C03_058E,Estimate!!Foreign born; Born in Northern and Western Europe!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,50.4,4.8,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0503.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
